DER_ID,SERVICE_STREET_ADDRESS,DER_TYPE,DER_NAMEPLATE_RATING,DER_INTERCONNECTION_LOCATION,INTERCONNECTION_COST
81073,null,Solar,5.16,36_32_25735,0
81074,null,Solar,5,36_31_09457,0
81076,null,Solar,15.8,36_39_03911,0
81077,null,Solar,7.6,36_35_39252,0
81078,null,Solar,4.73,36_32_37058,0
420191,null,Solar,6,36_06_7452,0
87448,null,Solar,5,36_11_29154,0
87449,null,Solar,7.6,36_39_34258,0
87451,null,Solar,3,36_37_26951,0
87453,null,Solar,10,36_06_7458,0
87501,null,Solar,6,36_12_33451,0
87502,null,Solar,6,36_30_17853,0
87503,null,Solar,3.6,36_32_44256,0
87504,null,Solar,15.2,36_30_17853,0
87505,null,Solar,8.815,36_30_02156,0
87506,null,Solar,3,36_33_08751,0
86922,null,Solar,5.16,36_31_09351,0
86923,null,Solar,3,36_24_84162,0
86924,null,Solar,10,36_08_9954,0
86925,null,Solar,4.945,36_39_14206,0
86926,null,Solar,5,36_09_6963,0
86927,null,Solar,1,36_11_26253,0
86928,null,Solar,9.6,36_31_26452,0
86929,null,Solar,3,36_31_26453,0
86930,null,Solar,5,36_33_42752,0
86931,null,Solar,3,36_30_42151,0
86932,null,Solar,10,36_30_44730,0
86933,null,Solar,3,36_30_42151,0
86934,null,Solar,3,36_30_13256,0
86935,null,Solar,7.6,36_12_33452,0
86936,null,Solar,5.16,36_35_50153,0
86937,null,Solar,3.01,36_39_01252,0
414535,null,Solar,7.6,36_37_23452,0
416641,null,Solar,15.4,36_11_29451,0
415055,null,Solar,3.5,36_31_35252,0
81044,null,Solar,3,36_03_21052,0
81046,null,Solar,24,36_10_1562,0
81052,null,Solar,8.17,36_30_34451,0
81054,null,Solar,12,36_04_0155,0
81057,null,Solar,5.375,36_30_07853,0
81059,null,Solar,7,36_14_25456,0
81060,null,Solar,8,36_35_50152,0
81061,null,Solar,6,36_30_40251,0
81085,null,Solar,15.2,36_08_9956,0
81086,null,Solar,6.25,36_39_46452,0
81087,null,Solar,15.2,36_38_45351,0
81169,null,Solar,10,36_05_5156,0
86074,null,Solar,11,36_37_23452,0
86075,null,Solar,6,36_12_27853,0
421792,null,Solar,10,36_33_42753,0
426223,null,Solar,13.49,36_37_21412,0
87476,null,Solar,10.105,36_32_322151,0
87477,null,Solar,7.6,36_32_34556,0
87478,null,Solar,9.89,36_32_34557,0
87479,null,Solar,7.74,36_30_10179,0
87480,null,Solar,7.6,36_01_22953,0
87481,null,Solar,7.6,36_01_22953,0
86961,null,Solar,6,36_11_12081,0
86962,null,Solar,12,36_38_42354,0
86963,null,Solar,7,36_11_24751,0
86964,null,Solar,8.17,36_30_34453,0
86965,null,Solar,6.02,36_38_36252,0
86966,null,Solar,16,36_12_27852,0
86967,null,Solar,6,36_12_27052,0
86968,null,Solar,6,36_11_5561,0
86969,null,Solar,8.2,36_05_5052,0
86970,null,Solar,11,36_12_27051,0
86971,null,Solar,7.6,36_03_23251,0
86972,null,Solar,10,36_11_26952,0
86973,null,Solar,6,36_01_20655,0
86974,null,Solar,3,36_12_27052,0
86975,null,Solar,7.7,36_12_27651,0
86976,null,Solar,10,36_03_7651,0
86977,null,Solar,5.16,36_38_18751,0
86978,null,Solar,7.095,36_11_25353,0
86979,null,Solar,6.665,36_38_29554,0
86980,null,Solar,5.805,36_30_45153,0
86981,null,Solar,6.8,36_33_30353,0
86982,null,Solar,7.525,36_11_32555,0
86983,null,Solar,5,36_01_4666,0
86984,null,Solar,7.8,36_30_29114,0
86985,null,Solar,6,36_32_322152,0
86986,null,Solar,3,36_30_32354,0
86987,null,Solar,3,36_30_28355,0
86988,null,Solar,3.6,36_30_28355,0
86989,null,Solar,3,36_30_40251,0
86990,null,Solar,7.955,36_32_38151,0
86991,null,Solar,3.01,36_32_38152,0
86992,null,Solar,5.5,36_39_36956,0
86993,null,Solar,3.655,36_31_33453,0
86994,null,Solar,6,36_31_37256,0
86995,null,Solar,7.6,36_17_61654,0
86997,null,Solar,5,36_30_07852,0
86999,null,Solar,3.6,36_38_36252,0
87002,null,Solar,8.4,36_38_33753,0
87004,null,Solar,3,36_31_12352,0
87005,null,Solar,3.655,36_30_42151,0
87006,null,Solar,10,36_30_45153,0
87007,null,Solar,4.2,36_30_17853,0
413128,null,Solar,9.516,36_11_15067,0
424523,null,Solar,8.7,36_29_98351,0
81091,null,Solar,6,36_25_95556,0
81092,null,Solar,6.8,36_30_45251,0
81095,null,Solar,7.74,36_31_32851,0
81096,null,Solar,4,36_14_25653,0
81100,null,Solar,13,36_04_2952,0
81101,null,Solar,7,36_06_8254,0
81102,null,Solar,13,36_40_12252,0
81103,null,Solar,3.87,36_37_23451,0
81105,null,Solar,3,36_30_17851,0
81107,null,Solar,5.16,36_37_43351,0
81108,null,Solar,7.6,36_11_29056,0
81110,null,Solar,5.6,36_03_6453,0
81133,null,Solar,10,36_38_36253,0
81134,null,Solar,7.6,36_31_09450,0
81135,null,Solar,8.2,36_32_30451,0
81136,null,Solar,7.6,36_37_26951,0
81137,null,Solar,3.44,36_38_36252,0
81138,null,Solar,6,36_39_36953,0
81139,null,Solar,7.6,36_32_322152,0
81144,null,Solar,5,36_03_9753,0
81145,null,Solar,14,36_06_7452,0
81146,null,Solar,11.4,36_37_23452,0
81147,null,Solar,5.2,36_30_29112,0
81148,null,Solar,6.25,36_30_28355,0
81149,null,Solar,5.25,36_31_30051,0
81150,null,Solar,6,36_30_14951,0
81152,null,Solar,5,36_05_5155,0
86076,null,Solar,7.5,36_11_26552,0
86077,null,Solar,18.06,36_12_27851,0
86078,null,Solar,12,36_30_17853,0
86079,null,Solar,6,null,0
86080,null,Solar,11.4,36_11_24453,0
86081,null,Solar,10,36_39_44356,0
86082,null,Solar,5,36_37_23452,0
86083,null,Solar,3.8,36_39_36956,0
86084,null,Solar,7.31,36_29_80161,0
86085,null,Solar,7.6,36_24_83951,0
86086,null,Solar,6,36_12_33451,0
86087,null,Solar,4.2,36_31_31451,0
86088,null,Solar,5,36_30_07853,0
86089,null,Solar,4.2,36_35_33252,0
86090,null,Solar,3.6,36_17_67052,0
86091,null,Solar,8.2,36_33_42753,0
86092,null,Solar,6,36_37_26951,0
86093,null,Solar,6,36_30_32352,0
86094,null,Solar,10,36_11_24752,0
86095,null,Solar,4.2,36_35_07251,0
86096,null,Solar,6.6,36_31_30753,0
86097,null,Solar,3,36_30_27943,0
87034,null,Solar,9,36_30_02158,0
87035,null,Solar,5,36_30_16451,0
87036,null,Solar,12,36_03_6454,0
87037,null,Solar,2.5,36_30_17852,0
87038,null,Solar,9.46,36_38_36252,0
87039,null,Solar,2.24,36_30_12866,0
87040,null,Solar,6,36_30_14951,0
87042,null,Solar,5,36_32_13756,0
87043,null,Solar,9,36_37_39051,0
87044,null,Solar,5,36_38_47651,0
87046,null,Solar,15.2,36_32_38151,0
87047,null,Solar,8,36_38_33151,0
87048,null,Solar,3.6,36_38_29551,0
87049,null,Solar,3,36_30_29109,0
87050,null,Solar,5,36_32_38152,0
87051,null,Solar,3.6,36_30_32354,0
87052,null,Solar,3,36_30_33052,0
87053,null,Solar,7.6,36_31_12351,0
87054,null,Solar,3,36_30_17851,0
87056,null,Solar,7.6,36_30_34451,0
87057,null,Solar,6.6,36_17_67052,0
87058,null,Solar,3,36_32_25572,0
87059,null,Solar,6.88,36_30_42153,0
87060,null,Solar,8.2,36_39_34258,0
87061,null,Solar,3.6,36_39_36958,0
87062,null,Solar,3.8,36_09_15963,0
87063,null,Solar,7.31,36_30_17853,0
87064,null,Solar,3.5,36_09_6961,0
87065,null,Solar,3.44,36_31_30753,0
87066,null,Solar,6,36_11_25358,0
87067,null,Solar,5,36_38_42352,0
87068,null,Solar,7.6,36_30_07852,0
87069,null,Solar,5,36_30_07854,0
87591,null,Solar,5.16,36_30_28855,0
87592,null,Solar,3.6,36_30_37154,0
87593,null,Solar,3,36_39_01251,0
87594,null,Solar,6,36_39_36952,0
438423,null,Solar,6,36_31_12351,0
86098,null,Solar,4.2,36_30_45951,0
86099,null,Solar,4.2,36_39_36956,0
86100,null,Solar,8.2,36_32_38151,0
86101,null,Solar,8.815,36_32_36552,0
86102,null,Solar,7.525,36_33_08752,0
86103,null,Solar,6,36_39_44357,0
86104,null,Solar,9.46,36_30_28356,0
86105,null,Solar,2.5,36_31_33457,0
86106,null,Solar,8.5,36_05_5053,0
86107,null,Solar,7.6,36_11_24751,0
86108,null,Solar,8,36_32_38153,0
86109,null,Solar,10,36_35_07251,0
86110,null,Solar,11,36_38_33151,0
86111,null,Solar,11.4,36_33_42752,0
86112,null,Solar,10,36_10_3062,0
86113,null,Solar,4.085,36_14_25455,0
86114,null,Solar,5,36_32_44256,0
86115,null,Solar,5,36_32_44257,0
86116,null,Solar,6.235,36_33_42753,0
86117,null,Solar,5.16,36_30_31718,0
86118,null,Solar,10,36_35_33554,0
86119,null,Solar,6,36_05_5053,0
87352,null,Solar,4.515,36_11_26153,0
87353,null,Solar,10,36_11_16854,0
87354,null,Solar,4.515,36_31_35256,0
87355,null,Solar,10.75,36_06_7452,0
87356,null,Solar,3.87,36_32_37055,0
87358,null,Solar,8.385,36_30_45153,0
87359,null,Solar,6.88,36_30_31717,0
87360,null,Solar,3,36_01_2365,0
87361,null,Solar,3.8,36_12_33451,0
87362,null,Solar,7.6,36_11_22151,0
87363,null,Solar,6,36_03_20954,0
87364,null,Solar,5.59,36_38_45351,0
87365,null,Solar,15.25,36_17_38272,0
87366,null,Solar,5,36_01_22956,0
87367,null,Solar,6,36_31_32851,0
87368,null,Solar,11.4,36_31_31451,0
87369,null,Solar,7.6,36_11_15066,0
87370,null,Solar,5,36_38_36251,0
87371,null,Solar,5,36_38_33752,0
87372,null,Solar,5,36_30_45951,0
87373,null,Solar,12,36_20_50151,0
87374,null,Solar,9.6,36_30_30583,0
87375,null,Solar,3.8,36_11_14467,0
87376,null,Solar,4.2,36_30_32751,0
87377,null,Solar,7.6,36_39_01253,0
87378,null,Solar,10.2,36_39_44357,0
87379,null,Solar,6,36_39_34257,0
87380,null,Solar,6,36_40_32152,0
87381,null,Solar,6,36_17_66853,0
87382,null,Solar,3.01,36_30_14952,0
87383,null,Solar,10.5,36_39_44358,0
87384,null,Solar,10.2,36_38_27226,0
87385,null,Solar,6,36_14_25453,0
87386,null,Solar,10,36_38_31634,0
87387,null,Solar,7.6,36_40_04251,0
87388,null,Solar,7.6,36_38_29553,0
87389,null,Solar,6.75,36_12_27851,0
87102,null,Solar,15.2,36_39_03911,0
87103,null,Solar,5,36_31_12354,0
87104,null,Solar,10.2,36_19_67856,0
87507,null,Solar,10,36_01_22953,0
87508,null,Solar,3.01,36_32_13756,0
87509,null,Solar,5.375,36_31_33457,0
87510,null,Solar,3.87,36_32_26552,0
87511,null,Solar,6.665,36_30_42152,0
87512,null,Solar,7.5,36_32_32056,0
87513,null,Solar,7.56,36_30_42152,0
87514,null,Solar,9.5,36_35_35852,0
87515,null,Solar,11,36_30_28354,0
87516,null,Solar,5,36_30_45153,0
87517,null,Solar,7.7,36_11_12081,0
87519,null,Solar,6,36_32_13755,0
87520,null,Solar,8.2,36_32_37057,0
87521,null,Solar,6,36_37_18924,0
87522,null,Solar,8.2,36_31_12352,0
87523,null,Solar,3,36_32_36555,0
87524,null,Solar,12,36_39_28552,0
87525,null,Solar,7.6,36_32_38154,0
87526,null,Solar,11,36_38_33754,0
87527,null,Solar,5,36_11_1673,0
87528,null,Solar,8,36_38_45052,0
87529,null,Solar,7.6,36_01_2467,0
87530,null,Solar,12,36_35_39251,0
87531,null,Solar,6.02,36_33_30353,0
87532,null,Solar,4.085,36_32_24551,0
87533,null,Solar,10,36_40_28451,0
87534,null,Solar,6,36_39_32951,0
87535,null,Solar,5,36_30_33051,0
87536,null,Solar,11,36_31_33453,0
87537,null,Solar,7.6,36_30_44730,0
87538,null,Solar,7.2,36_32_38154,0
87539,null,Solar,7.6,36_31_37256,0
87540,null,Solar,4.2,36_19_61452,0
87541,null,Solar,5,36_24_83951,0
87595,null,Solar,15.265,36_30_07858,0
87596,null,Solar,3.6,36_31_31452,0
87597,null,Solar,7.6,36_35_04353,0
87598,null,Solar,11.4,36_41_41853,0
87599,null,Solar,6,36_32_36451,0
87600,null,Solar,7.6,36_31_35253,0
87601,null,Solar,5,36_31_41351,0
87602,null,Solar,3.6,36_35_39251,0
438726,null,Solar,6,36_32_23052,0
87390,null,Solar,5.5,36_30_45151,0
87391,null,Solar,6,36_32_37058,0
87392,null,Solar,5,36_31_12354,0
87393,null,Solar,10,36_32_37055,0
87394,null,Solar,8.2,36_13_73352,0
87395,null,Solar,6.235,36_14_21671,0
87396,null,Solar,4.2,36_31_12354,0
87397,null,Solar,4.3,36_16_32151,0
87398,null,Solar,7.6,36_32_25572,0
87399,null,Solar,11,36_32_38153,0
87400,null,Solar,5.16,36_35_33551,0
87401,null,Solar,9.6,36_38_45351,0
87402,null,Solar,7.6,36_17_65140,0
87403,null,Solar,6,36_11_22076,0
87404,null,Solar,6,36_26_81455,0
87405,null,Solar,10,36_31_12351,0
87406,null,Solar,7.6,36_30_17852,0
87407,null,Solar,10,36_04_1661,0
87408,null,Solar,6,36_25_93961,0
87409,null,Solar,9.03,36_32_36556,0
87410,null,Solar,7.6,36_32_322151,0
87411,null,Solar,3,36_12_27052,0
87454,null,Solar,3.6,36_17_66352,0
87455,null,Solar,3,36_32_13756,0
87456,null,Solar,4.2,36_30_45253,0
87457,null,Solar,6,36_31_33457,0
87459,null,Solar,4.2,36_32_34556,0
87460,null,Solar,7,36_11_29451,0
87461,null,Solar,3,36_35_04353,0
87462,null,Solar,4.945,36_30_17851,0
87463,null,Solar,7.6,36_03_8963,0
87464,null,Solar,4.085,36_31_37251,0
87465,null,Solar,8.6,36_30_34451,0
87466,null,Solar,6.02,36_17_67052,0
87467,null,Solar,6.6,36_32_13756,0
87468,null,Solar,3.225,36_01_15466,0
87469,null,Solar,10.2,36_32_37051,0
87470,null,Solar,5,36_38_32952,0
87471,null,Solar,10,36_39_36955,0
87472,null,Solar,3.8,36_40_04251,0
87473,null,Solar,7.6,36_19_59477,0
87474,null,Solar,3.87,36_35_06120,0
87559,null,Solar,7.095,36_30_02156,0
87560,null,Solar,3.6,36_32_24551,0
87561,null,Solar,15.2,36_35_06120,0
87562,null,Solar,4.3,36_06_7861,0
87564,null,Solar,8,36_11_24454,0
87565,null,Solar,4.3,36_31_09450,0
87566,null,Solar,8.815,36_11_1672,0
87568,null,Solar,3.7,36_30_28354,0
87569,null,Solar,3.44,36_31_30057,0
87570,null,Solar,10,36_13_73351,0
87571,null,Solar,8.815,36_33_42752,0
87572,null,Solar,4.73,36_33_30351,0
87573,null,Solar,6.5,36_11_29755,0
87574,null,Solar,3.8,36_30_12866,0
87575,null,Solar,3,36_32_36551,0
87576,null,Solar,5,36_39_01252,0
87577,null,Solar,7.6,36_01_2663,0
87578,null,Solar,10.2,36_31_31452,0
87579,null,Solar,5,36_32_36555,0
87580,null,Solar,7.6,36_01_5366,0
87603,null,Solar,5,36_35_04355,0
87604,null,Solar,3,36_32_30451,0
87605,null,Solar,7.6,36_01_4464,0
87606,null,Solar,2,36_30_02158,0
87607,null,Solar,6,36_11_25555,0
87608,null,Solar,2.52,36_30_12866,0
87609,null,Solar,5,36_30_37155,0
87610,null,Solar,5.375,36_05_5153,0
87611,null,Solar,10,36_03_21753,0
87612,null,Solar,5,36_03_8364,0
87613,null,Solar,7.74,36_30_30583,0
87614,null,Solar,18,36_32_25607,0
87615,null,Solar,9,36_35_35651,0
87616,null,Solar,6.45,36_32_37057,0
87617,null,Solar,5.375,36_28_93852,0
87618,null,Solar,4.2,36_30_28354,0
87619,null,Solar,6.45,36_06_7653,0
87620,null,Solar,5,36_17_65148,0
83062,null,Solar,5,36_31_35256,0
83063,null,Solar,5.805,36_32_36552,0
83064,null,Solar,5.16,36_32_23051,0
83065,null,Solar,6,36_32_36557,0
83066,null,Solar,7.7,36_37_23452,0
83067,null,Solar,12,36_11_690055,0
83068,null,Solar,7.2,36_31_30753,0
83069,null,Solar,6,36_32_26554,0
83070,null,Solar,6,36_30_45151,0
83071,null,Solar,7.6,36_27_86461,0
83072,null,Solar,4.515,36_30_45951,0
83073,null,Solar,3.44,36_32_30451,0
83074,null,Solar,2.15,36_32_25577,0
83075,null,Solar,11.825,36_32_26552,0
82562,null,Solar,7.74,36_38_42355,0
82563,null,Solar,3.1,36_18_1166,0
82564,null,Solar,6.88,36_31_33455,0
82565,null,Solar,4.5,36_31_12351,0
82566,null,Solar,5,36_31_33351,0
82567,null,Solar,6.45,36_25_95554,0
82568,null,Solar,3,36_01_2667,0
82569,null,Solar,6.88,36_30_34453,0
82570,null,Solar,4.2,36_30_32757,0
82571,null,Solar,3.225,36_31_26453,0
83077,null,Solar,3.8,36_32_34556,0
83078,null,Solar,10.535,36_30_42151,0
83079,null,Solar,10.535,36_32_36551,0
83080,null,Solar,6.6,36_30_28355,0
83081,null,Solar,3.225,36_30_07858,0
83076,null,Solar,7.31,36_31_44952,0
83082,null,Solar,5,36_32_34557,0
83083,null,Solar,6,36_38_45352,0
83084,null,Solar,4,36_30_37152,0
83085,null,Solar,10,36_28_93852,0
83086,null,Solar,11.4,36_17_62257,0
83087,null,Solar,29,36_11_15067,0
83088,null,Solar,7.6,36_03_7652,0
83089,null,Solar,7.74,36_30_07858,0
83090,null,Solar,6.6,36_39_34257,0
83091,null,Solar,6,36_37_26952,0
83092,null,Solar,5,36_31_26453,0
83093,null,Solar,6,36_11_24452,0
84905,null,Solar,4.2,36_32_36051,0
84906,null,Solar,6,36_18_66953,0
84907,null,Solar,3,36_30_42054,0
84908,null,Solar,6,36_38_45351,0
84909,null,Solar,15.2,36_14_25652,0
84910,null,Solar,3.8,36_39_36956,0
84911,null,Solar,3.8,36_39_36956,0
84912,null,Solar,6,36_32_36556,0
84913,null,Solar,3.8,36_39_36956,0
84914,null,Solar,3.8,36_39_36956,0
84915,null,Solar,3.8,36_39_36956,0
84916,null,Solar,3.8,36_39_36956,0
84917,null,Solar,7,36_39_36956,0
84918,null,Solar,3.8,36_39_36956,0
84919,null,Solar,3.8,36_39_36956,0
84920,null,Solar,6,36_30_02155,0
84921,null,Solar,7,36_05_5053,0
84922,null,Solar,7.6,36_31_41351,0
84923,null,Solar,10.535,36_07_9154,0
84929,null,Solar,3.225,36_30_29110,0
84930,null,Solar,10,36_03_10558,0
84931,null,Solar,5.805,36_19_59477,0
84932,null,Solar,5.805,36_30_42051,0
84933,null,Solar,4.3,36_30_37153,0
84934,null,Solar,3,36_32_44257,0
84935,null,Solar,10,36_32_36557,0
84938,null,Solar,4,36_38_42354,0
84940,null,Solar,9.75,36_38_18751,0
84941,null,Solar,11.4,36_10_2562,0
84942,null,Solar,16.4,36_10_3762,0
84943,null,Solar,10,36_38_33752,0
84944,null,Solar,12,36_31_32851,0
84945,null,Solar,6,36_32_44257,0
84946,null,Solar,5,36_32_38153,0
84947,null,Solar,5,36_03_21753,0
84948,null,Solar,2.15,36_30_27652,0
84949,null,Solar,10,36_06_8254,0
84950,null,Solar,8.4,36_30_27652,0
82107,null,Solar,13,36_31_37256,0
82108,null,Solar,5.16,36_32_38151,0
82109,null,Solar,9.03,36_39_41551,0
82106,null,Solar,15,36_11_26251,0
82111,null,Solar,3,36_30_32354,0
82112,null,Solar,3,36_11_25356,0
82113,null,Solar,5.1,36_23_71662,0
82114,null,Solar,6,36_32_13850,0
82115,null,Solar,3,36_30_33051,0
82116,null,Solar,6,36_38_33751,0
83151,null,Solar,2.58,36_39_01253,0
83152,null,Solar,7.095,36_30_42051,0
83153,null,Solar,7.955,36_32_26554,0
83154,null,Solar,7.5,36_38_36252,0
83150,null,Solar,4,36_35_07253,0
83155,null,Solar,5.25,36_32_34552,0
83156,null,Solar,9,36_31_41351,0
83157,null,Solar,3.6,36_31_33351,0
83158,null,Solar,6,36_32_38151,0
83160,null,Solar,10,36_32_36453,0
83161,null,Solar,6.235,36_30_44730,0
83162,null,Solar,6,36_05_3761,0
83163,null,Solar,5.16,36_30_07855,0
84951,null,Solar,10,36_03_8963,0
84952,null,Solar,6,36_39_34256,0
84953,null,Solar,7.7,36_30_28356,0
84954,null,Solar,10,36_33_08753,0
84955,null,Solar,10.32,36_30_45151,0
84956,null,Solar,6,36_35_39253,0
84957,null,Solar,5,36_31_44953,0
84958,null,Solar,3.8,36_30_16452,0
84959,null,Solar,10,36_30_17852,0
84960,null,Solar,3.8,36_39_36956,0
84961,null,Solar,3.8,36_39_36956,0
85254,null,Solar,8.2,36_30_SEG36,0
85255,null,Solar,2.58,36_17_60658,0
85256,null,Solar,6,36_31_35256,0
85257,null,Solar,10,36_39_01253,0
85258,null,Solar,3,36_10_2257,0
85259,null,Solar,5,36_24_92758,0
85260,null,Solar,3.6,36_39_01253,0
85262,null,Solar,6.25,36_33_08751,0
85263,null,Solar,6,36_03_20953,0
82573,null,Solar,5,36_39_32951,0
82574,null,Solar,10,36_35_36654,0
82572,null,Solar,7.095,36_30_17853,0
82575,null,Solar,4.2,36_33_08753,0
82576,null,Solar,9,36_26_81456,0
82577,null,Solar,3.75,36_11_29057,0
82578,null,Solar,10.965,36_30_07858,0
82579,null,Solar,5.59,36_32_37056,0
84889,null,Solar,3.8,36_24_83951,0
84890,null,Solar,10,36_32_44256,0
84891,null,Solar,4,36_11_29056,0
84892,null,Solar,5,36_11_26756,0
84893,null,Solar,6,36_30_42153,0
84894,null,Solar,9.8,36_32_38151,0
84895,null,Solar,3,36_39_29752,0
84896,null,Solar,7.6,36_32_36051,0
84897,null,Solar,4.2,36_38_33753,0
84898,null,Solar,10.75,36_32_37057,0
84899,null,Solar,3.87,36_30_32354,0
84900,null,Solar,6.02,36_32_25571,0
84901,null,Solar,11.61,36_30_29114,0
84902,null,Solar,3,36_25_97655,0
84903,null,Solar,8,36_11_26952,0
84904,null,Solar,3,36_35_07201,0
83195,null,Solar,10.535,36_32_36555,0
83197,null,Solar,3,36_30_42151,0
83198,null,Solar,3.8,36_11_151151,0
83199,null,Solar,6,36_38_33151,0
83200,null,Wind,12,36_04_22652,0
83201,null,Solar,4,36_30_34451,0
83202,null,Solar,10,36_37_43351,0
84973,null,Solar,6,36_30_34453,0
84974,null,Solar,10.965,36_35_36653,0
84976,null,Solar,6,36_30_40771,0
84977,null,Solar,7.7,36_30_45151,0
84978,null,Solar,5,36_30_45151,0
84979,null,Solar,7.5,36_33_03551,0
84980,null,Solar,7.6,36_31_26453,0
84981,null,Solar,10,36_11_24751,0
84982,null,Solar,5,36_32_37055,0
84924,null,Solar,5,36_31_12351,0
84925,null,Solar,6.45,36_31_35256,0
84926,null,Solar,3.87,36_32_26552,0
84927,null,Solar,5,36_30_27652,0
84928,null,Solar,3.78,36_01_20653,0
85272,null,Solar,2.365,36_30_10179,0
85273,null,Solar,7.6,36_31_41353,0
85274,null,Solar,5,36_39_41555,0
85275,null,Solar,5,36_32_44256,0
85276,null,Solar,10,36_35_01831,0
85277,null,Solar,10,36_39_36952,0
85278,null,Solar,12,36_30_07854,0
85279,null,Solar,5,36_16_6144,0
85280,null,Solar,7.8,36_32_25573,0
82117,null,Solar,4,36_39_37652,0
82118,null,Solar,6,36_35_50153,0
82119,null,Solar,8.4,36_33_42752,0
83229,null,Solar,6.02,36_39_28552,0
83230,null,Solar,8.815,36_31_35252,0
83231,null,Solar,3,36_35_50153,0
83232,null,Solar,10.535,36_32_26554,0
83233,null,Solar,12.25,36_11_690055,0
84983,null,Solar,11.4,36_32_36453,0
84984,null,Solar,3.8,36_31_37251,0
84985,null,Solar,3,36_35_35651,0
84986,null,Solar,13,36_07_8362,0
84987,null,Solar,3.8,36_38_36252,0
84988,null,Solar,7.31,36_17_66853,0
84989,null,Solar,1.8,36_35_04352,0
84990,null,Solar,6,36_32_322152,0
84991,null,Solar,3.6,36_31_35253,0
84992,null,Solar,4,36_30_37154,0
82581,null,Solar,8.5,36_31_35254,0
82582,null,Solar,2.15,36_30_45951,0
82580,null,Solar,11.4,36_30_45152,0
82583,null,Solar,5,36_10_3261,0
82584,null,Solar,6,36_32_36452,0
82585,null,Solar,5.5,36_13_87552,0
82586,null,Solar,10,36_03_21753,0
82587,null,Solar,6,36_33_42753,0
85312,null,Solar,9,36_11_26554,0
85313,null,Solar,4.945,36_32_26552,0
83095,null,Solar,8.4,36_37_23452,0
83096,null,Solar,24,36_13_81756,0
83097,null,Solar,7.6,36_14_29351,0
83098,null,Solar,5,36_39_36956,0
83099,null,Solar,11.4,36_20_51453,0
83100,null,Solar,5,36_30_27651,0
80579,null,Solar,5.375,36_14_25652,0
80580,null,Solar,6,36_33_08751,0
80581,null,Solar,6,36_31_32852,0
80582,null,Solar,3.87,36_35_31116,0
80590,null,Hydro,800,36_25_97656,750
80592,null,Solar,6,36_33_08753,0
80593,null,Solar,15.695,36_33_42752,0
83246,null,Solar,5.59,36_03_7656,0
83245,null,Solar,6,36_31_12351,0
85281,null,Solar,3,36_35_06120,0
85282,null,Solar,3,36_32_23052,0
85283,null,Solar,3,36_25_95555,0
85284,null,Solar,600,36_13_32355,27350
82589,null,Solar,7,36_20_50157,0
82590,null,Solar,3.6,36_30_29114,0
82591,null,Solar,5,36_31_12351,0
82592,null,Solar,2.795,36_30_31715,0
82593,null,Solar,7,36_33_30353,0
82594,null,Solar,13,36_38_45052,0
82595,null,Solar,7.2,36_31_26453,0
80596,null,Solar,3.8,36_39_37654,0
80598,null,Solar,7.25,36_30_45153,0
80599,null,Solar,2.5,36_04_1661,0
